target_id	length	eff_length	est_counts	tpm
rna-XR_002636969.1	1017	914.175	3.60649	14.3487
rna-XR_002635081.1	711	610.756	70	416.858
rna-XR_002636046.1	3105	3002.18	555.687	673.211
rna-XR_002638148.1	1586	1483.18	41	100.542
rna-XR_002639675.1	25148	25045.2	121	17.5719
rna-XR_002636574.1	10029	9926.18	37.2674	13.6554
rna-XR_002636864.1	6843	6740.18	108.452	58.5225
rna-XR_002636863.1	6857	6754.18	590.993	318.249
rna-XR_002635698.1	5581	5478.18	20	13.2786
rna-XR_002637875.1	1611	1508.18	5.76149	13.8944
rna-XR_002639757.1	803	702.343	15	77.6782
rna-XR_002637404.1	5548	5445.18	0	0
rna-XR_002637403.1	5983	5880.18	126.01	77.9424
rna-XR_002638411.1	1032	929.175	0	0
rna-XR_002638407.1	729	628.671	3.01007	17.4145
rna-XR_002639131.1	1047	944.175	1	3.85216
rna-XR_002637017.1	894	792.569	4.02235	18.4587
rna-XR_002637713.1	950	847.89	2	8.57922
rna-XR_002637880.1	796	695.439	3	15.6899
rna-XR_002637799.1	2043	1940.18	1	1.87463
rna-XR_002638995.1	4595	4492.18	622.081	503.671
rna-XR_002634943.1	2592	2489.18	15.8729	23.193
rna-XR_002638063.1	2112	2009.18	0	0
rna-XR_002638876.1	781	680.534	0	0
rna-XR_002637797.1	729	628.671	1741	10072.4
rna-XR_002635789.1	2467	2364.18	112.181	172.583
rna-XR_002634753.1	12574	12471.2	253.274	73.8652
rna-XR_002634768.1	11583	11480.2	99.5655	31.5441
rna-XR_002634760.1	11581	11478.2	115.539	36.6111
rna-XR_002634750.1	11580	11477.2	124.464	39.4425
rna-XR_002634765.1	11580	11477.2	124.464	39.4425
rna-XR_002634752.1	11577	11474.2	155.597	49.3215
rna-XR_002634754.1	11576	11473.2	167.62	53.1373
rna-XR_002634762.1	11576	11473.2	167.62	53.1373
rna-XR_002634766.1	11574	11471.2	194.529	61.6785
rna-XR_002633935.1	431	332.557	0	0
rna-XR_002634061.1	501	402.279	13	117.537
rna-XR_002639939.1	2258	2155.18	226.284	381.881
rna-XR_002636171.1	1823	1720.18	723	1528.7
rna-XR_002639137.1	2172	2069.18	439.432	772.417
rna-XR_002639138.1	13744	13641.2	400.275	106.724
rna-XR_002637000.1	940	838.063	1.02286	4.4391
rna-XR_002635934.1	8203	8100.18	303.534	136.292
rna-XR_002638094.1	4346	4243.18	2.14413	1.83788
rna-XR_002638095.1	4346	4243.18	2.14413	1.83788
rna-XR_002638091.1	4345	4242.18	2.62222	2.24821
rna-XR_002638093.1	4345	4242.18	2.62222	2.24821
rna-XR_002638097.1	4345	4242.18	2.62222	2.24821
rna-XR_002638090.1	4343	4240.18	3.92254	3.36466
rna-XR_002638096.1	4343	4240.18	3.92254	3.36466
rna-XR_002638679.1	12442	12339.2	710.429	209.407
rna-XR_002638671.1	11226	11123.2	307.738	100.626
rna-XR_002638132.1	668	568.043	0	0
rna-XR_002636687.1	622	522.377	6	41.7757
rna-XR_002638840.1	1814	1711.18	20	42.5102
rna-XR_002638600.1	25571	25468.2	320.312	45.7439
rna-XR_002635894.1	3468	3365.18	56.7206	61.3043
rna-XR_002635072.1	2915	2812.18	185.277	239.627
rna-XR_002636555.1	2022	1919.18	0	0
rna-XR_002638364.1	4275	4172.18	680.705	593.408
rna-XR_002637425.1	53382	53279.2	362.418	24.7405
rna-XR_002637423.1	1528	1425.18	0.195542	0.499033
rna-XR_002637424.1	1524	1421.18	2.15607	5.51789
rna-XR_002637419.1	2114	2011.18	166.198	300.562
rna-XR_002637421.1	2114	2011.18	166.198	300.562
rna-XR_002636179.1	2869	2766.18	6.72235	8.8389
rna-XR_002634989.1	5721	5618.18	106.58	68.9983
rna-XR_002634991.1	5721	5618.18	106.58	68.9983
rna-XR_002637676.1	1190	1087.18	58	194.038
rna-XR_002639760.1	3442	3339.18	1302.35	1418.55
rna-XR_002637696.1	1358	1255.18	20.1581	58.412
rna-XR_002637764.1	16571	16468.2	46.6784	10.3093
rna-XR_002638213.1	2887	2784.18	9	11.7572
rna-XR_002635759.1	5044	4941.18	179.253	131.945
rna-XR_002635760.1	5047	4944.18	106.747	78.5267
rna-XR_002639528.1	3153	3050.18	14	16.694
rna-XR_002637753.1	41923	41820.2	643.605	55.9746
rna-XR_002637752.1	50097	49994.2	529.006	38.4857
rna-XR_002636558.1	2509	2406.18	62.6378	94.6818
rna-XR_002635374.1	2792	2689.18	26.8824	36.3585
rna-XR_002638485.1	25118	25015.2	46.5057	6.76176
rna-XR_002638486.1	25122	25019.2	40.57	5.89779
rna-XR_002638487.1	20258	20155.2	822.391	148.405
rna-XR_002637599.1	1516	1413.18	5493	14137.4
rna-XR_002637108.1	2570	2467.18	82	120.885
rna-XR_002638776.1	6414	6311.18	47.7606	27.5243
rna-XR_002634884.1	4828	4725.18	169	130.085
rna-XR_002636369.1	6057	5954.18	6.56172	4.00824
rna-XR_002636373.1	6057	5954.18	6.56172	4.00824
rna-XR_002636376.1	6057	5954.18	6.56172	4.00824
rna-XR_002636377.1	6057	5954.18	6.56172	4.00824
rna-XR_002636378.1	6057	5954.18	6.56172	4.00824
rna-XR_002636379.1	6057	5954.18	6.56172	4.00824
rna-XR_002636380.1	6049	5946.18	15.7586	9.6391
rna-XR_002635791.1	5513	5410.18	31.7098	21.3177
rna-XR_002634844.1	2698	2595.18	14	19.6209
rna-XR_002639408.1	2832	2729.18	9.53677	12.7095
rna-XR_002634095.1	6873	6770.18	53.5603	28.774
rna-XR_002634101.1	6873	6770.18	53.5603	28.774
rna-XR_002639331.1	4949	4846.18	438.03	328.747
rna-XR_002639328.1	576	476.655	0	0
rna-XR_002637493.1	1981	1878.18	39.8917	77.2508
rna-XR_002639142.1	4052	3949.18	56.9049	52.4084
rna-XR_002639143.1	1776	1673.18	2	4.34756
rna-XR_002639218.1	6249	6146.18	128	75.7465
rna-XR_002633990.1	2189	2086.18	23	40.0991
rna-XR_002633994.1	13871	13768.2	457.51	120.86
rna-XR_002633989.1	1301	1198.18	201	610.145
rna-XR_002637639.1	1965	1862.18	7	13.6721
rna-XR_002637641.1	2339	2236.18	0	0
rna-XR_002636585.1	3459	3356.18	9.12005	9.88348
rna-XR_002637687.1	23847	23744.2	60.4172	9.25467
rna-XR_002637686.1	20703	20600.2	150.063	26.4948
rna-XR_002637682.1	20296	20193.2	492.595	88.7244
rna-XR_002637684.1	14299	14196.2	0	0
rna-XR_002637685.1	9252	9149.18	0	0
rna-XR_002637688.1	7694	7591.18	33.0045	15.8133
rna-XR_002637683.1	7584	7481.18	127.972	62.216
rna-XR_002637453.1	7631	7528.18	14	6.76388
rna-XR_002637596.1	6923	6820.18	383.901	204.73
rna-XR_002637884.1	1653	1550.18	19	44.579
rna-XR_002637648.1	1704	1601.18	0	0
rna-XR_002634904.1	2552	2449.18	38.9824	57.8903
rna-XR_002635937.1	2064	1961.18	0	0
rna-XR_002635938.1	1077	974.175	0	0
rna-XR_002637712.1	3545	3442.18	8.72386	9.21793
rna-XR_002635864.1	820	719.196	132.898	672.09
rna-XR_002639527.1	2722	2619.18	5.01141	6.9591
rna-XR_002638454.1	1701	1598.18	5	11.379
rna-XR_002636217.1	3079	2976.18	127.955	156.371
rna-XR_002636245.1	5545	5442.18	1820.78	1216.87
rna-XR_002636251.1	3325	3222.18	116.718	131.749
rna-XR_002637871.1	1356	1253.18	66.0129	191.591
rna-XR_002638817.1	571	471.655	0	0
rna-XR_002639340.1	1733	1630.18	52	116.018
rna-XR_002636108.1	5480	5377.18	0	0
rna-XR_002636103.1	5686	5583.18	48.1458	31.3642
rna-XR_002636111.1	6895	6792.18	95.2448	51.0023
rna-XR_002636110.1	1447	1344.18	18.555	50.2068
rna-XR_002636102.1	4459	4356.18	72.877	60.8474
rna-XR_002638676.1	959	856.773	47.4011	201.224
rna-XR_002635843.1	1975	1872.18	117.142	227.575
rna-XR_002636610.1	2026	1923.18	5	9.45602
rna-XR_002635080.1	2533	2430.18	29.5311	44.1977
rna-XR_002634898.1	2953	2850.18	116.787	149.032
rna-XR_002636294.1	2428	2325.18	34.6786	54.2455
rna-XR_002636554.1	2610	2507.18	573.885	832.525
rna-XR_002637587.1	1813	1710.18	8	17.014
rna-XR_002636941.1	6130	6027.18	59.0129	35.6115
rna-XR_002638522.1	1879	1776.18	70	143.341
rna-XR_002638528.1	1438	1335.18	42.9013	116.866
rna-XR_002638527.1	1608	1505.18	12.8335	31.0109
rna-XR_002638526.1	4568	4465.18	89.2554	72.7031
rna-XR_002638523.1	2010	1907.18	0	0
rna-XR_002638303.1	1445	1342.18	25.0806	67.9652
rna-XR_002638302.1	1624	1521.18	49.8997	119.31
rna-XR_002638310.1	723	622.671	15.3823	89.8506
rna-XR_002638309.1	1739	1636.18	15.1977	33.7837
rna-XR_002638306.1	1749	1646.18	44.845	99.0821
rna-XR_002638305.1	4939	4836.18	50.3985	37.9029
rna-XR_002638307.1	1124	1021.18	134	477.267
rna-XR_002638301.1	1470	1367.18	638	1697.28
rna-XR_002638308.1	3291	3188.18	79.4916	90.6852
rna-XR_002635830.1	1678	1575.18	6.87583	15.8765
rna-XR_002635827.1	1699	1596.18	8.4213e-05	0.000191892
rna-XR_002635061.1	3514	3411.18	79.2613	84.5112
rna-XR_002635063.1	3514	3411.18	79.2613	84.5112
rna-XR_002637673.1	727	626.671	10.4374	60.5776
rna-XR_002638010.1	1502	1399.18	3.87958	10.0849
rna-XR_002634859.1	6557	6454.18	178.85	100.787
rna-XR_002638247.1	9663	9560.18	10033.2	3817.06
rna-XR_002638246.1	1443	1340.18	2.13757	5.80117
rna-XR_002638245.1	1857	1754.18	14.022	29.0733
rna-XR_002639826.1	4204	4101.18	20	17.737
rna-XR_002638966.1	4828	4725.18	70.3656	54.1626
rna-XR_002638963.1	1491	1388.18	3	7.86021
rna-XR_002638967.1	993	890.175	7.26903	29.7001
rna-XR_002638954.1	32641	32538.2	847.046	94.6828
rna-XR_002638956.1	32641	32538.2	847.046	94.6828
rna-XR_002638964.1	2285	2182.18	66.3564	110.599
rna-XR_002638949.1	1372	1269.18	0	0
rna-XR_002638953.1	3664	3561.18	11.1104	11.3473
rna-XR_002638951.1	3629	3526.18	7.73363	7.97695
rna-XR_002638955.1	3629	3526.18	7.73363	7.97695
rna-XR_002638961.1	2843	2740.18	37.7962	50.1681
rna-XR_002638946.1	4999	4896.18	352.859	262.121
rna-XR_002638945.1	6599	6496.18	0	0
rna-XR_002638943.1	6618	6515.18	173.612	96.9192
rna-XR_002638947.1	7855	7752.18	191.005	89.6146
rna-XR_002638948.1	7855	7752.18	191.005	89.6146
rna-XR_002638959.1	1099	996.175	0	0
rna-XR_002638965.1	2260	2157.18	83.5223	140.823
rna-XR_002636492.1	2399	2296.18	33.0683	52.3798
rna-XR_002636651.1	2850	2747.18	1455.19	1926.59
rna-XR_002638793.1	993	890.175	20.4992	83.7563
rna-XR_002634078.1	3134	3031.18	13.9355	16.7212
rna-XR_002638874.1	2695	2592.18	142.098	199.38
